title,item_opened_by,current_status,labels,created_by,location,contrib_type,repo,type
Add redirects to site and custom 404,2022-11-08 12:18:39,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
Add drop downs & redirects to pyos,2022-11-07 23:54:06,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
CONTENT: two new blogs on package health ,2022-11-03 16:17:58,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
INFRA: Build site on PR & fix links throughout,2022-11-03 14:07:27,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
CONTENT: Fix link to author-guide in python-packages.md,2022-11-02 21:23:20,closed,,NickleDave,Charm City,contributor,pyopensci.github.io,pulls
Add .circleci/config.yml,2022-10-24 22:04:36,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
BLOG: why metrics matter and package health,2022-10-24 15:12:10,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
BLOG: why FOSS matters to science,2022-10-24 13:17:42,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
"INFRA: ignore fonts url, small style changes and add comments",2022-10-19 17:53:46,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
BLOG: python package health and some style updates,2022-10-18 21:05:45,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
Fix fonts: try 3,2022-10-17 23:30:46,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
STYLE: Fix header issue remove extra spaces,2022-10-17 22:04:24,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
Peer review redesign,2022-10-12 21:56:58,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
Add Dropdowns to pyos website,2022-10-10 22:32:03,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
Bad link fixing typo,2022-10-04 16:55:07,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
"CI: add ci action to build site and run html proofer to check for links, alt tags etc (accessibility)",2022-09-28 14:29:16,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
BLOG: editorial board updates-call for editors,2022-09-27 17:09:28,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
CODE: redo of community page and added advisory,2022-09-26 20:10:23,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
BUG: CSS incorrect width spacing fix,2022-09-19 21:16:10,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
Packages page and peer review updates,2022-09-19 19:42:10,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
Add SimonMolinsky (Szymon Molinski) to contributors,2022-09-16 06:43:44,closed,,SimonMolinsky,"Helsinki, Finland",contributor,pyopensci.github.io,pulls
Splash 2022,2022-09-14 22:52:53,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
2022 new ed,2022-09-12 22:21:17,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
Adding a few links to the blog,2022-09-12 21:34:32,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
add empty blog so there is a link,2022-09-12 15:02:22,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
new ed blog pyos updates sept 2022,2022-09-11 00:59:47,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
Sept 2022 blog - updates,2022-09-10 21:46:42,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
Add Julius Busecke to contributors,2022-09-08 20:15:24,closed,,jbusecke,"Brooklyn, New York",contributor,pyopensci.github.io,pulls
Add PyGMT,2022-09-06 22:07:47,closed,,weiji14,Wellington,contributor,pyopensci.github.io,pulls
update edgarriba contributor info,2022-09-02 09:00:02,closed,,edgarriba,"Barcelona, Spain",contributor,pyopensci.github.io,pulls
update sevivi contributors,2022-09-02 06:36:50,closed,,pmeier,Germany,contributor,pyopensci.github.io,pulls
Add reviwer to contributors,2022-01-10 19:02:45,closed,,AlexS12,Madrid (Spain),contributor,pyopensci.github.io,pulls
Update contributors.yml,2022-01-10 18:08:56,closed,,arthur-e,"Missoula, MT",contributor,pyopensci.github.io,pulls
Update packages.yml,2022-01-10 14:27:01,closed,,arianesasso,"Berlin, Germany",contributor,pyopensci.github.io,pulls
fix indent on line 337 of contributors.yml,2021-09-18 01:42:33,closed,,NickleDave,Charm City,contributor,pyopensci.github.io,pulls
fix indent on line 337 of contributors.yml,2021-09-18 01:38:11,closed,,NickleDave,Charm City,contributor,pyopensci.github.io,pulls
"Add Physcraper, snacktavish and LunaSare to pyOpenSci website",2021-09-16 23:17:15,closed,,snacktavish,,contributor,pyopensci.github.io,pulls
Add arianesasso,2021-08-24 13:11:52,closed,,arianesasso,"Berlin, Germany",contributor,pyopensci.github.io,pulls
Add devicely,2021-08-24 13:07:04,closed,,arianesasso,"Berlin, Germany",contributor,pyopensci.github.io,pulls
Update contributors.yml,2021-05-13 15:47:45,closed,,mluerig,"Gainesville, FL, USA",contributor,pyopensci.github.io,pulls
Update packages.yml,2021-05-13 15:40:03,closed,,mluerig,"Gainesville, FL, USA",contributor,pyopensci.github.io,pulls
added ksielemann (reviewer) to contributors.yml,2021-05-07 06:35:58,closed,,ksielemann,,contributor,pyopensci.github.io,pulls
Update contributors.yml,2021-04-30 20:44:17,closed,,JonnyTran,"Seattle, WA",contributor,pyopensci.github.io,pulls
Adding openomics to the list of pyOpenSci packages,2021-04-27 18:23:01,closed,,JonnyTran,"Seattle, WA",contributor,pyopensci.github.io,pulls
"Added pydov to package list, and the group of DOV-Vlaanderen as packa…",2021-02-19 11:31:30,closed,,pjhaest,Belgium,contributor,pyopensci.github.io,pulls
Add pmeier and edgarriba #55,2020-10-14 11:56:25,closed,,NickleDave,Charm City,contributor,pyopensci.github.io,pulls
add pystiche to packages,2020-10-08 18:32:55,closed,,pmeier,Germany,contributor,pyopensci.github.io,pulls
fix: Correct URL endpoints to pyOpenSci/contributing-guide,2020-10-02 17:03:45,closed,,matthewfeickert,"Lafayette, Colorado",contributor,pyopensci.github.io,pulls
Add pyrolite,2020-06-08 03:00:44,closed,,morganjwilliams,"VIC, Australia",contributor,pyopensci.github.io,pulls
add dev instructions for website dev setup,2020-05-11 15:44:23,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
Add movingpandas post,2020-04-29 19:00:33,closed,,anitagraser,,contributor,pyopensci.github.io,pulls
Add martinfleis as a reviewer,2020-04-09 09:15:41,closed,,martinfleis,Prague,contributor,pyopensci.github.io,pulls
Entries for MovingPandas,2020-03-20 11:32:48,closed,,anitagraser,,contributor,pyopensci.github.io,pulls
add post about mentoring,2020-03-15 15:54:06,closed,,NickleDave,Charm City,contributor,pyopensci.github.io,pulls
update svg to png file,2020-03-07 16:09:56,closed,,cosmicBboy,"Atlanta, GA, US",contributor,pyopensci.github.io,pulls
update logo url location,2020-03-04 19:02:28,closed,,cosmicBboy,"Atlanta, GA, US",contributor,pyopensci.github.io,pulls
Fix contributors page,2019-12-12 15:31:32,closed,,xuanxu,Madrid,contributor,pyopensci.github.io,pulls
change external links in home.md to liquid tags,2019-12-06 01:29:19,closed,,NickleDave,Charm City,contributor,pyopensci.github.io,pulls
Fix typo,2019-11-19 14:36:26,closed,,cosmicBboy,"Atlanta, GA, US",contributor,pyopensci.github.io,pulls
minor fixes to flow/grammar,2019-11-18 18:05:29,closed,,cosmicBboy,"Atlanta, GA, US",contributor,pyopensci.github.io,pulls
adding earthpy to website,2019-11-13 22:55:29,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
post/pandera,2019-11-09 22:26:56,closed,,cosmicBboy,"Atlanta, GA, US",contributor,pyopensci.github.io,pulls
joss wording,2019-10-29 03:06:33,closed,,choldgraf,California,contributor,pyopensci.github.io,pulls
Add jlpalomino to contributors.yml,2019-10-25 22:51:36,closed,,jlpalomino,,contributor,pyopensci.github.io,pulls
Adding blog page to website!!,2019-10-25 16:59:57,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
updating language about joss and members,2019-10-24 15:17:26,closed,,choldgraf,California,contributor,pyopensci.github.io,pulls
Update Contributor list,2019-10-17 19:51:53,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
update from master,2019-10-17 19:51:27,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
Add pandera packages collection,2019-10-17 19:51:09,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
Add Ivan Ogasawara as contributor.,2019-10-16 01:40:24,closed,,xmnlab,Earth,contributor,pyopensci.github.io,pulls
Add contributors yml file,2019-10-10 19:16:48,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
add pandera to _packages,2019-10-04 03:05:46,closed,,cosmicBboy,"Atlanta, GA, US",contributor,pyopensci.github.io,pulls
Very minor text updates to make it more clear how submission works,2019-10-01 19:45:43,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
Add a package listing page to the website,2019-09-17 20:19:12,closed,,lwasser,United States,staff,pyopensci.github.io,pulls
fixing formatting,2019-08-28 22:53:51,closed,,choldgraf,California,contributor,pyopensci.github.io,pulls
adding custom types,2019-08-28 22:44:41,closed,,choldgraf,California,contributor,pyopensci.github.io,pulls
Fix Github link site footer,2019-03-19 00:34:57,closed,,leouieda,"São Paulo, Brazil",contributor,pyopensci.github.io,pulls
[approved] feat: add Executive Council page to handbook ,2024-11-18 16:03:59,closed,,lwasser,United States,staff,handbook,issues
add link to htmlproofer in external comms,2024-09-19 22:24:50,closed,enhancement,kierisi,"Chicago, IL",staff,handbook,issues
Add - add-to-project action to all pyOpenSci repos listed in this issue,2024-05-31 22:56:43,closed,"help wanted, good first issue, sprintable",lwasser,United States,staff,handbook,issues
Fix: build issues,2024-11-20 21:25:05,closed,,lwasser,United States,staff,handbook,pulls
[approved] feat: add Executive Council page to handbook ,2024-11-18 16:03:59,closed,,lwasser,United States,staff,handbook,pulls
Update .pre-commit-config.yaml to allow autofix of PRs,2024-11-14 20:27:58,closed,,willingc,San Diego,contributor,handbook,pulls
"adding June, August and September Executive Council meeting minutes",2024-11-14 18:02:58,closed,,tracykteal,,contributor,handbook,pulls
feat: add translation processes,2024-11-09 00:17:15,closed,,lwasser,United States,staff,handbook,pulls
feat: reorg of org section,2024-11-09 00:11:12,closed,,lwasser,United States,staff,handbook,pulls
feat: branding page,2024-11-08 01:57:26,closed,,lwasser,United States,staff,handbook,pulls
feat: add redirect workflow to book,2024-11-08 00:15:30,closed,,lwasser,United States,staff,handbook,pulls
fix: sync landing page,2024-11-08 00:04:58,closed,,lwasser,United States,staff,handbook,pulls
fix: move to pyos sphinx theme and cleanup,2024-11-07 23:02:02,closed,,lwasser,United States,staff,handbook,pulls
fix: lots of sphinx errors cleaned up,2024-11-07 22:49:26,closed,,lwasser,United States,staff,handbook,pulls
feat: add external coms,2024-11-07 22:15:38,closed,,lwasser,United States,staff,handbook,pulls
added section on github permissions,2024-10-09 19:55:51,closed,,kierisi,"Chicago, IL",staff,handbook,pulls
added: translation processes page,2024-10-09 19:23:34,closed,,kierisi,"Chicago, IL",staff,handbook,pulls
Added: how we work section,2024-10-09 19:10:16,closed,,kierisi,"Chicago, IL",staff,handbook,pulls
added repos to repo list,2024-10-08 19:36:42,closed,,kierisi,"Chicago, IL",staff,handbook,pulls
added: branding content,2024-09-27 00:02:18,closed,,kierisi,"Chicago, IL",staff,handbook,pulls
Added content to CI section on htmlproofer,2024-09-19 22:03:26,closed,,kierisi,"Chicago, IL",staff,handbook,pulls
Corrected: External comms updated,2024-09-19 20:49:29,closed,,kierisi,"Chicago, IL",staff,handbook,pulls
Corrected PR: added the PR checklist,2024-09-19 15:43:32,closed,,kierisi,"Chicago, IL",staff,handbook,pulls
feat(content): add PR checklist to the GitHub PR section,2024-09-04 21:09:06,closed,,kierisi,"Chicago, IL",staff,handbook,pulls
IMAGE: contributor workflow approval,2024-08-28 23:15:45,closed,,kierisi,"Chicago, IL",staff,handbook,pulls
add: ec notes to the handbook for 2024,2024-08-22 21:18:26,closed,,lwasser,United States,staff,handbook,pulls
IMAGE: failing CI,2024-08-22 20:47:06,closed,,kierisi,"Chicago, IL",staff,handbook,pulls
TEST for screenshots - do not review or merge,2024-08-22 20:20:56,closed,,jesse-test,,contributor,handbook,pulls
adding 2024-05-13 EC meeting notes,2024-08-22 16:17:07,closed,,tracykteal,,contributor,handbook,pulls
fix: make precommit happy with spelling,2024-08-20 22:57:24,closed,,lwasser,United States,staff,handbook,pulls
feat(content): Add external communications page,2024-08-13 15:26:23,closed,,kierisi,"Chicago, IL",staff,handbook,pulls
add: readme for exec council notes,2024-08-12 22:16:55,closed,,lwasser,United States,staff,handbook,pulls
feat: Add more info around org values,2024-08-12 20:37:38,open,,lwasser,United States,staff,handbook,pulls
feat: Internal documentation storage,2024-08-07 19:05:50,closed,,kierisi,"Chicago, IL",staff,handbook,pulls
Addition: external comms,2024-07-09 15:46:18,closed,,kierisi,"Chicago, IL",staff,handbook,pulls
Addition: Canva processes page,2024-07-08 15:13:03,closed,,kierisi,"Chicago, IL",staff,handbook,pulls
Fix: add conditional for label name,2024-06-04 23:04:05,closed,,lwasser,United States,staff,handbook,pulls
Add: help wanted workflow to add issues to project,2024-06-04 22:55:36,closed,,lwasser,United States,staff,handbook,pulls
feat(process): add content development process to the handbook,2024-06-04 22:46:52,closed,,lwasser,United States,staff,handbook,pulls
Add: ci and pr content,2024-06-04 20:39:55,closed,,lwasser,United States,staff,handbook,pulls
Add: page on github issues in our organization,2024-05-31 23:07:32,closed,,lwasser,United States,staff,handbook,pulls
Add: github repo overview to the handbook,2024-05-31 21:49:43,closed,,lwasser,United States,staff,handbook,pulls
updated actions,2024-05-31 19:09:30,closed,,kierisi,"Chicago, IL",staff,handbook,pulls
ADD: 999 to ignore-status-codes,2024-05-31 02:46:24,closed,,kierisi,"Chicago, IL",staff,handbook,pulls
Add: sprint process to handbook,2024-05-30 23:16:48,closed,enhancement,lwasser,United States,staff,handbook,pulls
updated README,2024-05-24 20:46:39,closed,,kierisi,"Chicago, IL",staff,handbook,pulls
social media info handbook section - initial,2024-05-03 15:26:38,closed,,kierisi,"Chicago, IL",staff,handbook,pulls
slack handbook section - initial,2024-05-03 15:12:35,closed,,kierisi,"Chicago, IL",staff,handbook,pulls
Add: page on issues and pr's and also checking ci,2024-04-18 22:43:37,closed,,lwasser,United States,staff,handbook,pulls
Add: github section to our handbook,2024-04-18 22:09:31,closed,,lwasser,United States,staff,handbook,pulls
Add: sections for us to work on together,2024-04-18 18:39:22,closed,,lwasser,United States,staff,handbook,pulls
Fix navigation structure,2024-04-18 18:11:02,closed,,lwasser,United States,staff,handbook,pulls
Fix: add community section to guidebook,2024-04-04 19:55:44,closed,,lwasser,United States,staff,handbook,pulls
Fix: ignore meeting notes dir,2024-04-01 21:46:33,closed,,lwasser,United States,staff,handbook,pulls
Fix: ci run htmlproofer lst,2024-04-01 18:28:34,closed,,lwasser,United States,staff,handbook,pulls
Fix: Update theme and structure to align with other books,2024-03-29 22:32:31,closed,,lwasser,United States,staff,handbook,pulls
UPDATE: docs-live text,2024-03-27 14:41:10,closed,,kierisi,"Chicago, IL",staff,handbook,pulls
Add: matomo analytics to governance book,2023-04-18 17:00:51,closed,,lwasser,United States,staff,handbook,pulls
Add: circle instructions,2023-04-18 16:26:37,closed,,lwasser,United States,staff,handbook,pulls
Add: circle ci preview & dev instructions,2023-04-18 16:12:42,closed,,lwasser,United States,staff,handbook,pulls
Fix: bad link on landing,2023-04-17 20:45:55,closed,,lwasser,United States,staff,handbook,pulls
Add: general contributing guide,2023-04-17 19:11:59,closed,,lwasser,United States,staff,handbook,pulls
Fix: remove sphinx link from footer (no https),2023-01-30 22:51:58,closed,,lwasser,United States,staff,handbook,pulls
Fix: move to sphinx data and add ivan as coc steward,2023-01-30 19:02:26,closed,,lwasser,United States,staff,handbook,pulls
Fix: cleanup of notes and left bar links,2023-01-25 18:10:17,closed,,lwasser,United States,staff,handbook,pulls
COC fix urls,2023-01-25 17:33:28,closed,,lwasser,United States,staff,handbook,pulls
ADD: code of conduct to governance documents,2022-12-21 18:22:24,closed,,lwasser,United States,staff,handbook,pulls
Coc,2022-11-22 23:20:51,closed,,lwasser,United States,staff,handbook,pulls
"CONTENT: added mission, values and 3 years of meeting notes ✨ ",2022-10-10 17:16:54,closed,,lwasser,United States,staff,handbook,pulls
CONTENT: good beginning structure for governance,2022-10-06 18:46:32,closed,,lwasser,United States,staff,handbook,pulls
Rebase against main,2022-10-06 17:06:05,closed,,lwasser,United States,staff,handbook,pulls
:construction: Update readme / under construction ,2022-10-06 16:45:37,closed,,lwasser,United States,staff,handbook,pulls
INFRA: sphinx book theme setup,2022-09-29 16:20:59,closed,,lwasser,United States,staff,handbook,pulls
Initial book content: organization structure and landing page,2022-09-28 19:16:14,closed,,lwasser,United States,staff,handbook,pulls
removing images,2019-08-16 16:01:20,closed,,choldgraf,California,contributor,handbook,pulls
"Add meeting notes for May 30 and June 20, 2019",2019-06-26 16:52:07,closed,,jlpalomino,,contributor,handbook,pulls
Add meeting notes from 5-9-19 meeting,2019-05-17 17:03:28,closed,,jlpalomino,,contributor,handbook,pulls
Add meeting notes for 04-18-19,2019-04-29 16:10:20,closed,,jlpalomino,,contributor,handbook,pulls
Add notes for 4-4-19 meeting,2019-04-09 16:19:51,closed,,jlpalomino,,contributor,handbook,pulls
Add meeting notes for 3-21-19,2019-03-21 21:25:10,closed,,jlpalomino,,contributor,handbook,pulls
`pymultifit` submission,2025-01-21 07:30:12,open,0/seeking-editor,syedalimohsinbukhari,,contributor,software-submission,issues
BlockingPy submission,2025-01-09 18:13:33,open,0/seeking-editor,T-Strojny,,contributor,software-submission,issues
PIVA Submission,2025-01-04 14:36:12,open,0/seeking-editor,pudeIko,"Zürich, Switzerland",contributor,software-submission,issues
Add archived label to project columns,2024-12-23 19:53:35,closed,,banesullivan,United States,contributor,software-submission,issues
astronomy time-and-the-sky software,2024-12-22 20:57:16,open,"presubmission, ⌛ pending-maintainer-response",jrthorstensen,,contributor,software-submission,issues
astronomy time-and-the-sky software,2024-12-22 20:49:08,closed,"duplicate, presubmission",jrthorstensen,,contributor,software-submission,issues
GREOPy: A General Relativistic Emitter-Observer problem Python algorithm,2024-12-21 12:34:09,open,0/seeking-editor,irideselby,,contributor,software-submission,issues
Litrepl presubmission,2024-12-18 16:46:52,open,"presubmission, currently-out-of-scope",sergei-mironov,"Yerevan, Armenia",contributor,software-submission,issues
VARGRAM,2024-12-18 01:05:06,open,"presubmission, ⌛ pending-maintainer-response",cjpalpallatoc,Metro Manila,contributor,software-submission,issues
c4dynamics,2024-12-16 16:46:05,open,"presubmission, ⌛ pending-maintainer-response",C4dynamics,Israel,contributor,software-submission,issues
PIVA presubmission,2024-12-16 11:48:03,closed,presubmission,pudeIko,"Zürich, Switzerland",contributor,software-submission,issues
tda-mapper submission,2024-12-15 09:07:37,open,1/editor-assigned,lucasimi,"Rome, Italy",contributor,software-submission,issues
`pymultifit` presubmission,2024-12-14 09:17:43,closed,presubmission,syedalimohsinbukhari,,contributor,software-submission,issues
GALFITools: a library for GALFIT,2024-12-07 00:28:52,open,0/pre-review-checks,canorve,"Sinaloa, Mexico",contributor,software-submission,issues
GALAssify submission,2024-09-30 09:12:52,open,1/editor-assigned,Malclay,,contributor,software-submission,issues
neonutilities submission,2024-09-25 21:27:31,open,1/editor-assigned,cklunch,,contributor,software-submission,issues
FElupe Submission,2024-09-14 22:37:44,open,1/editor-assigned,adtzlr,"Graz, Austria",contributor,software-submission,issues
Solar Data Tools Submission,2024-08-17 06:30:02,open,2/seeking-reviewers,pluflou,"Menlo Park, CA",contributor,software-submission,issues
THzTools submission,2024-08-01 11:54:53,closed,"6/pyOS-approved, 9/joss-approved",jsdodge,,contributor,software-submission,issues
BlackMarblePy Submission ,2024-07-18 14:15:11,open,4/reviews-in-awaiting-changes,g4brielvs,,contributor,software-submission,issues
MontePy Submission,2024-07-01 21:04:05,open,4/reviews-in-awaiting-changes,MicahGale,"Madison, Wisconsin",contributor,software-submission,issues
Great Tables submission,2024-06-14 19:55:59,open,"6/pyOS-approved, joss-submission-pending",rich-iannone,"Toronto, Canada",contributor,software-submission,issues
Fluidimage submission,2024-05-30 12:53:48,open,3/reviewers-assigned,paugier,,contributor,software-submission,issues
astrodata,2024-05-13 23:48:03,open,"6/pyOS-approved, astropy",teald,"Riverside, CA",contributor,software-submission,issues
QuadratiK Submission,2024-05-13 21:23:44,closed,6/pyOS-approved,rmj3197,"Buffalo, New York, USA",contributor,software-submission,issues
PyPartMC,2024-05-03 18:22:59,closed,6/pyOS-approved,slayoo,"Kraków, Poland",contributor,software-submission,issues
Dolphot-LC Software Submission,2024-05-01 02:37:44,open,"0/pre-review-checks, ⌛ pending-maintainer-response, on-hold",whit5224,,contributor,software-submission,issues
Submission for ANDES,2024-04-22 15:24:10,open,"0/pre-review-checks, on-hold",jinningwang,"Knoxville, Tennessee, USA",contributor,software-submission,issues
CovPlan,2024-03-25 17:06:21,closed,on-hold,sanjeevrs2000,,contributor,software-submission,issues
Martini,2024-03-06 17:08:29,closed,"6/pyOS-approved, 9/joss-approved, astropy",kyleaoman,,contributor,software-submission,issues
ZodiPy,2024-02-24 12:28:07,closed,"6/pyOS-approved, 9/joss-approved, astropy",MetinSa,"Oslo, Norway",contributor,software-submission,issues
plot_phylo,2024-02-22 11:55:59,open,6/pyOS-approved,KatyBrown,University of Cambridge,contributor,software-submission,issues
PetroFit,2024-02-16 22:46:47,open,"6/pyOS-approved, astropy",robelgeda,,contributor,software-submission,issues
harmonize-wq,2024-02-08 19:43:03,closed,"6/pyOS-approved, 9/joss-approved",jbousquin,"Gulf Breeze, FL",contributor,software-submission,issues
`disdrodb` review,2024-01-18 17:25:28,closed,incomplete-closed-review,ghiggi,,contributor,software-submission,issues
Plenoptic,2023-11-17 20:39:40,open,"3/reviewers-assigned, ⌛ pending-maintainer-response",billbrod,"New York, NY",contributor,software-submission,issues
SLEPLET: Slepian Scale-Discretised Wavelets in Python (#148),2023-11-16 01:32:15,closed,"6/pyOS-approved, 9/joss-approved",paddyroddy,London,contributor,software-submission,issues
`sunpy` Review,2023-10-30 18:45:06,closed,6/pyOS-approved,nabobalis,"Palo Alto, California, USA",contributor,software-submission,issues
ncompare,2023-10-25 13:12:48,closed,"6/pyOS-approved, 9/joss-approved",danielfromearth,,contributor,software-submission,issues
"rdata, read R datasets from Python",2023-10-20 08:26:10,closed,"6/pyOS-approved, 9/joss-approved",vnmabus,"Frankfurt, Germany",contributor,software-submission,issues
GemGIS - Spatial Data Processing for Geomodeling,2023-08-08 07:11:59,open,"4/reviews-in-awaiting-changes, ⌛ pending-maintainer-response, on-hold",AlexanderJuestel,,contributor,software-submission,issues
`astartes`,2023-07-10 22:12:51,closed,"6/pyOS-approved, 9/joss-approved",JacksonBurns,MIT,contributor,software-submission,issues
XGI,2023-06-08 16:15:32,closed,"6/pyOS-approved, 9/joss-approved",nwlandry,"Charlottesville, VA",contributor,software-submission,issues
Nbless: Software Submission for Review,2019-05-30 18:27:38,closed,"6/pyOS-approved, archived",marskar,"Rockville/Bethesda, Maryland",contributor,software-submission,issues
EarthPy: Software Submission for Review,2019-05-08 15:02:14,closed,"6/pyOS-approved, 9/joss-approved, archived",lwasser,United States,staff,software-submission,issues
Add archived label to project columns,2024-12-23 19:53:35,closed,,banesullivan,United States,contributor,software-submission,pulls
"Fix: remove ""Name"" from template",2024-11-22 18:36:47,closed,,lwasser,United States,staff,software-submission,pulls
docs(README): navigating intended section links,2024-07-23 09:35:54,closed,,guspan-tanadi,,contributor,software-submission,pulls
Update README.md,2024-06-11 20:16:11,closed,,galenseilis,"Canada, British Columbia",contributor,software-submission,pulls
Fix: update mapping for status of package review,2024-06-04 16:15:16,closed,,lwasser,United States,staff,software-submission,pulls
Add: EiC field to submission template,2024-06-03 17:02:38,closed,,lwasser,United States,staff,software-submission,pulls
Add: EiC field to presubmission,2024-06-03 17:01:21,closed,,lwasser,United States,staff,software-submission,pulls
ci: fix update-project workflow,2024-05-26 22:48:25,closed,,FFY00,Portugal,contributor,software-submission,pulls
Remove doubled sentences in presubmission template,2024-05-24 16:05:53,closed,,cmarmo,,contributor,software-submission,pulls
Fix: token update,2024-05-24 01:37:34,closed,,lwasser,United States,staff,software-submission,pulls
Fix: update the CoC link,2024-05-22 22:54:08,closed,,FFY00,Portugal,contributor,software-submission,pulls
ci: add action to update the project column of issues based on label assignment,2024-05-22 22:35:47,closed,,FFY00,Portugal,contributor,software-submission,pulls
text update in issue template,2024-05-03 16:24:10,closed,,slayoo,"Kraków, Poland",contributor,software-submission,pulls
Fix: update presubmission template with astropy link,2024-03-11 18:52:24,closed,,lwasser,United States,staff,software-submission,pulls
Fix: link to astropy standards,2024-03-11 18:51:22,closed,,lwasser,United States,staff,software-submission,pulls
Fix: add astropy to partnership list in presubmission template,2024-02-28 17:46:42,closed,,lwasser,United States,staff,software-submission,pulls
Fix: update review template with astropy & update new submission label,2024-02-27 22:27:25,closed,,lwasser,United States,staff,software-submission,pulls
Add config json to skip 403 url errors,2023-09-27 18:07:00,closed,,lwasser,United States,staff,software-submission,pulls
Add JOSS DOI to review issue metadata,2023-08-29 01:48:34,closed,,isabelizimm,"Florida, USA",contributor,software-submission,pulls
Delete submit-software-for-review-DRAFT-PLEASE-DO-NOT-USE.yaml,2023-08-07 22:38:09,closed,,NickleDave,Charm City,contributor,software-submission,pulls
"Typo: ""resubmission"" -> ""presubmission""",2023-07-27 23:57:11,closed,,schlich,"St Louis, MO",contributor,software-submission,pulls
Redo software submission form for pyOpenSci,2023-07-06 09:03:24,closed,,juanis2112,"Santa Cruz, California",contributor,software-submission,pulls
Fix: Remove note about submitting to JOSS in template,2023-06-27 22:19:18,closed,,lwasser,United States,staff,software-submission,pulls
Update: New submission form ,2023-06-06 19:32:52,closed,,lwasser,United States,staff,software-submission,pulls
Rename yaml software-submission template temporarily,2023-04-22 22:58:45,closed,,NickleDave,Charm City,contributor,software-submission,pulls
Rename yaml software-submission template temporarily,2023-04-22 22:56:29,closed,,NickleDave,Charm City,contributor,software-submission,pulls
Add initial .yaml submission template,2023-04-22 21:50:01,closed,,mccrayjr,"Washington, DC",contributor,software-submission,pulls
testing,2023-04-22 21:35:16,closed,,mccrayjr,"Washington, DC",contributor,software-submission,pulls
Update broken links in issue template,2023-03-23 19:19:04,closed,,cmarmo,,contributor,software-submission,pulls
Add workflow for format checking of markdown files; fix minor formatting errors,2023-03-08 11:31:14,closed,,BenjaminRodenberg,,contributor,software-submission,pulls
Update broken links in submission template,2023-01-12 23:02:59,closed,,cmarmo,,contributor,software-submission,pulls
Add Pangeo as a partner to our submission form,2023-01-12 17:14:30,closed,,lwasser,United States,staff,software-submission,pulls
Fix: Update the readme - it's about 4 years old,2023-01-11 21:23:13,closed,,lwasser,United States,staff,software-submission,pulls
Add code of conduct & guidelines refs to presubmission template,2022-12-14 07:27:16,closed,,Batalex,,contributor,software-submission,pulls
add survey link to software-review,2022-09-22 17:31:45,closed,,lwasser,United States,staff,software-submission,pulls
Removing we are on pause from the submission template,2022-09-13 22:54:04,closed,,lwasser,United States,staff,software-submission,pulls
pyos on pause note,2022-06-28 23:01:30,closed,,lwasser,United States,staff,software-submission,pulls
Typo fixes to the pre-submission template,2021-07-23 11:27:29,closed,,leouieda,"São Paulo, Brazil",contributor,software-submission,pulls
Update PyOpenSci links to guidebook,2020-12-01 17:48:02,closed,,dcslagel,"Longmont, CO, USA",contributor,software-submission,pulls
add submit issue / PR as default,2019-06-20 21:08:22,closed,,lwasser,United States,staff,software-submission,pulls
[WIP] Updating the issue template to be more specific about readme requirements and usability items ,2019-06-20 20:57:26,closed,,lwasser,United States,staff,software-submission,pulls
Avoid tagging a user account.,2019-06-03 12:29:45,closed,,ocefpaf,"Florianópolis, SC",contributor,software-submission,pulls
adding link to templates to the issue submission,2019-05-30 20:25:27,closed,,lwasser,United States,staff,software-submission,pulls
